  t         w[0]         w[1]
7.057   2.5513e-06      19999.7
7.058  2.54111e-06      19999.7
7.059  2.53097e-06      19999.7
7.06  2.52086e-06      19999.7
7.061   2.5108e-06      19999.7
7.062  2.50078e-06      19999.7
7.063   2.4908e-06      19999.7
7.064  2.48085e-06      19999.7
7.065  2.47095e-06      19999.7
7.066  2.46109e-06      19999.7
7.067  2.45126e-06      19999.7
7.068  2.44148e-06      19999.7
7.069  2.43173e-06      19999.7
7.07  2.42202e-06      19999.7
7.071  2.41235e-06      19999.7
7.072  2.40272e-06      19999.7
7.073  2.39313e-06      19999.7
7.074  2.38358e-06      19999.7
7.075  2.37406e-06      19999.7
7.076  2.36459e-06      19999.7
7.077  2.35515e-06      19999.7
7.078  2.34575e-06      19999.7
7.079  2.33638e-06      19999.7
7.08  2.32706e-06      19999.7
7.081  2.31777e-06      19999.7
7.082  2.30851e-06      19999.7
7.083   2.2993e-06      19999.7
7.084  2.29012e-06      19999.7
7.085  2.28098e-06      19999.7
7.086  2.27187e-06      19999.7
7.087   2.2628e-06      19999.7
7.088  2.25377e-06      19999.7
7.089  2.24477e-06      19999.7
7.09  2.23581e-06      19999.7
7.091  2.22689e-06      19999.7
7.092    2.218e-06      19999.7
7.093  2.20914e-06      19999.7
7.094  2.20033e-06      19999.7
7.095  2.19154e-06      19999.7
7.096  2.18279e-06      19999.7
7.097  2.17408e-06      19999.7
7.098   2.1654e-06      19999.7
7.099  2.15676e-06      19999.7
7.1  2.14815e-06      19999.7
7.101  2.13957e-06      19999.7
7.102  2.13103e-06      19999.7
7.103  2.12253e-06      19999.7
7.104  2.11405e-06      19999.7
7.105  2.10561e-06      19999.7
7.106  2.09721e-06      19999.7
7.107  2.08884e-06      19999.7
7.108   2.0805e-06      19999.7
7.109  2.07219e-06      19999.7
7.11  2.06392e-06      19999.7
7.111  2.05568e-06      19999.7
7.112  2.04748e-06      19999.7
7.113   2.0393e-06      19999.7
7.114  2.03116e-06      19999.7
7.115  2.02305e-06      19999.7
7.116  2.01498e-06      19999.7
7.117  2.00693e-06      19999.7
7.118  1.99892e-06      19999.7
7.119  1.99094e-06      19999.7
7.12    1.983e-06      19999.7
7.121  1.97508e-06      19999.7
7.122   1.9672e-06      19999.7
7.123  1.95934e-06      19999.7
7.124  1.95152e-06      19999.7
7.125  1.94373e-06      19999.7
7.126  1.93597e-06      19999.7
7.127  1.92824e-06      19999.7
7.128  1.92055e-06      19999.7
7.129  1.91288e-06      19999.7
7.13  1.90524e-06      19999.7
7.131  1.89764e-06      19999.7
7.132  1.89006e-06      19999.7
7.133  1.88252e-06      19999.7
7.134    1.875e-06      19999.7
7.135  1.86752e-06      19999.7
7.136  1.86006e-06      19999.7
7.137  1.85264e-06      19999.7
7.138  1.84524e-06      19999.7
7.139  1.83788e-06      19999.7
7.14  1.83054e-06      19999.7
7.141  1.82323e-06      19999.7
7.142  1.81595e-06      19999.7
7.143   1.8087e-06      19999.7
7.144  1.80148e-06      19999.7
7.145  1.79429e-06      19999.7
7.146  1.78713e-06      19999.7
7.147     1.78e-06      19999.7
7.148  1.77289e-06      19999.7
7.149  1.76581e-06      19999.7
7.15  1.75876e-06      19999.7
7.151  1.75174e-06      19999.7
7.152  1.74475e-06      19999.7
7.153  1.73779e-06      19999.7
7.154  1.73085e-06      19999.7
7.155  1.72394e-06      19999.7
7.156  1.71706e-06      19999.7
7.157   1.7102e-06      19999.7
7.158  1.70338e-06      19999.7
7.159  1.69658e-06      19999.7
7.16   1.6898e-06      19999.8
7.161  1.68306e-06      19999.8
7.162  1.67634e-06      19999.8
7.163  1.66965e-06      19999.8
7.164  1.66298e-06      19999.8
7.165  1.65634e-06      19999.8
7.166  1.64973e-06      19999.8
7.167  1.64315e-06      19999.8
7.168  1.63659e-06      19999.8
7.169  1.63005e-06      19999.8
7.17  1.62355e-06      19999.8
7.171  1.61707e-06      19999.8
7.172  1.61061e-06      19999.8
7.173  1.60418e-06      19999.8
7.174  1.59778e-06      19999.8
7.175   1.5914e-06      19999.8
7.176  1.58505e-06      19999.8
7.177  1.57872e-06      19999.8
7.178  1.57242e-06      19999.8
7.179  1.56614e-06      19999.8
7.18  1.55989e-06      19999.8
7.181  1.55366e-06      19999.8
7.182  1.54746e-06      19999.8
7.183  1.54128e-06      19999.8
7.184  1.53513e-06      19999.8
7.185    1.529e-06      19999.8
7.186   1.5229e-06      19999.8
7.187  1.51682e-06      19999.8
7.188  1.51076e-06      19999.8
7.189  1.50473e-06      19999.8
7.19  1.49873e-06      19999.8
7.191  1.49274e-06      19999.8
7.192  1.48678e-06      19999.8
7.193  1.48085e-06      19999.8
7.194  1.47494e-06      19999.8
7.195  1.46905e-06      19999.8
7.196  1.46319e-06      19999.8
7.197  1.45734e-06      19999.8
7.198  1.45153e-06      19999.8
7.199  1.44573e-06      19999.8
7.2  1.43996e-06      19999.8
7.201  1.43421e-06      19999.8
7.202  1.42849e-06      19999.8
7.203  1.42279e-06      19999.8
7.204  1.41711e-06      19999.8
7.205  1.41145e-06      19999.8
7.206  1.40581e-06      19999.8
7.207   1.4002e-06      19999.8
7.208  1.39461e-06      19999.8
7.209  1.38905e-06      19999.8
7.21   1.3835e-06      19999.8
7.211  1.37798e-06      19999.8
7.212  1.37248e-06      19999.8
7.213    1.367e-06      19999.8
7.214  1.36154e-06      19999.8
7.215  1.35611e-06      19999.8
7.216  1.35069e-06      19999.8
7.217   1.3453e-06      19999.8
7.218  1.33993e-06      19999.8
7.219  1.33458e-06      19999.8
7.22  1.32925e-06      19999.8
7.221  1.32395e-06      19999.8
7.222  1.31866e-06      19999.8
7.223   1.3134e-06      19999.8
7.224  1.30816e-06      19999.8
7.225  1.30293e-06      19999.8
7.226  1.29773e-06      19999.8
7.227  1.29255e-06      19999.8
7.228  1.28739e-06      19999.8
7.229  1.28225e-06      19999.8
7.23  1.27713e-06      19999.8
7.231  1.27204e-06      19999.8
7.232  1.26696e-06      19999.8
7.233   1.2619e-06      19999.8
7.234  1.25686e-06      19999.8
7.235  1.25185e-06      19999.8
7.236  1.24685e-06      19999.8
7.237  1.24187e-06      19999.8
7.238  1.23691e-06      19999.8
7.239  1.23198e-06      19999.8
7.24  1.22706e-06      19999.8
7.241  1.22216e-06      19999.8
7.242  1.21728e-06      19999.8
7.243  1.21242e-06      19999.8
7.244  1.20758e-06      19999.8
7.245  1.20276e-06      19999.8
7.246  1.19796e-06      19999.8
7.247  1.19318e-06      19999.8
7.248  1.18842e-06      19999.8
7.249  1.18367e-06      19999.8
7.25  1.17895e-06      19999.8
7.251  1.17424e-06      19999.8
7.252  1.16955e-06      19999.8
7.253  1.16488e-06      19999.8
7.254  1.16023e-06      19999.8
7.255   1.1556e-06      19999.8
7.256  1.15099e-06      19999.8
7.257  1.14639e-06      19999.8
7.258  1.14182e-06      19999.8
7.259  1.13726e-06      19999.8
7.26  1.13272e-06      19999.8
7.261   1.1282e-06      19999.8
7.262  1.12369e-06      19999.8
7.263  1.11921e-06      19999.8
7.264  1.11474e-06      19999.8
7.265  1.11029e-06      19999.8
7.266  1.10586e-06      19999.8
7.267  1.10144e-06      19999.8
7.268  1.09705e-06      19999.8
7.269  1.09267e-06      19999.8
7.27  1.08831e-06      19999.8
7.271  1.08396e-06      19999.8
7.272  1.07963e-06      19999.8
7.273  1.07532e-06      19999.8
7.274  1.07103e-06      19999.8
7.275  1.06676e-06      19999.8
7.276   1.0625e-06      19999.8
7.277  1.05826e-06      19999.8
7.278  1.05403e-06      19999.8
7.279  1.04982e-06      19999.8
7.28  1.04563e-06      19999.8
7.281  1.04146e-06      19999.8
7.282   1.0373e-06      19999.8
7.283  1.03316e-06      19999.8
7.284  1.02904e-06      19999.8
7.285  1.02493e-06      19999.8
7.286  1.02084e-06      19999.8
7.287  1.01676e-06      19999.8
7.288   1.0127e-06      19999.8
7.289  1.00866e-06      19999.8
7.29  1.00463e-06      19999.8
7.291  1.00062e-06      19999.8
7.292   9.9663e-07      19999.8
7.293  9.92652e-07      19999.8
7.294  9.88689e-07      19999.8
7.295  9.84742e-07      19999.8
7.296  9.80811e-07      19999.8
7.297  9.76896e-07      19999.8
7.298  9.72996e-07      19999.8
7.299  9.69112e-07      19999.8
7.3  9.65243e-07      19999.8
7.301   9.6139e-07      19999.8
7.302  9.57552e-07      19999.8
7.303   9.5373e-07      19999.8
7.304  9.49923e-07      19999.8
7.305  9.46131e-07      19999.8
7.306  9.42354e-07      19999.8
7.307  9.38592e-07      19999.8
7.308  9.34845e-07      19999.8
7.309  9.31113e-07      19999.8
7.31  9.27396e-07      19999.8
7.311  9.23694e-07      19999.8
7.312  9.20007e-07      19999.8
7.313  9.16334e-07      19999.8
7.314  9.12676e-07      19999.8
7.315  9.09033e-07      19999.8
7.316  9.05404e-07      19999.8
7.317   9.0179e-07      19999.8
7.318   8.9819e-07      19999.8
7.319  8.94604e-07      19999.8
7.32  8.91033e-07      19999.8
7.321  8.87476e-07      19999.8
7.322  8.83933e-07      19999.8
7.323  8.80405e-07      19999.8
7.324   8.7689e-07      19999.8
7.325   8.7339e-07      19999.8
7.326  8.69903e-07      19999.8
7.327  8.66431e-07      19999.8
7.328  8.62972e-07      19999.8
7.329  8.59527e-07      19999.8
7.33  8.56096e-07      19999.8
7.331  8.52678e-07      19999.8
7.332  8.49275e-07      19999.8
7.333  8.45884e-07      19999.8
7.334  8.42508e-07      19999.8
7.335  8.39144e-07      19999.8
7.336  8.35795e-07      19999.8
7.337  8.32458e-07      19999.8
7.338  8.29135e-07      19999.8
7.339  8.25825e-07      19999.8
7.34  8.22528e-07      19999.8
7.341  8.19245e-07      19999.8
7.342  8.15975e-07      19999.8
7.343  8.12717e-07      19999.8
7.344  8.09473e-07      19999.8
7.345  8.06242e-07      19999.8
7.346  8.03023e-07      19999.8
7.347  7.99817e-07      19999.8
7.348  7.96625e-07      19999.8
7.349  7.93445e-07      19999.8
7.35  7.90277e-07      19999.8
7.351  7.87122e-07      19999.8
7.352   7.8398e-07      19999.8
7.353  7.80851e-07      19999.8
7.354  7.77734e-07      19999.8
7.355  7.74629e-07      19999.8
7.356  7.71537e-07      19999.8
7.357  7.68457e-07      19999.8
7.358  7.65389e-07      19999.8
7.359  7.62334e-07      19999.8
7.36  7.59291e-07      19999.8
7.361  7.56259e-07      19999.8
7.362  7.53241e-07      19999.8
7.363  7.50234e-07      19999.8
7.364  7.47239e-07      19999.8
7.365  7.44256e-07      19999.8
7.366  7.41285e-07      19999.8
7.367  7.38326e-07      19999.8
7.368  7.35378e-07      19999.8
7.369  7.32443e-07      19999.8
7.37  7.29519e-07      19999.8
7.371  7.26607e-07      19999.8
7.372  7.23706e-07      19999.8
7.373  7.20817e-07      19999.8
7.374   7.1794e-07      19999.8
7.375  7.15074e-07      19999.8
7.376  7.12219e-07      19999.8
7.377  7.09376e-07      19999.8
7.378  7.06544e-07      19999.8
7.379  7.03724e-07      19999.8
7.38  7.00914e-07      19999.8
7.381  6.98116e-07      19999.8
7.382   6.9533e-07      19999.8
7.383  6.92554e-07      19999.8
7.384  6.89789e-07      19999.8
7.385  6.87036e-07      19999.8
7.386  6.84293e-07      19999.8
7.387  6.81561e-07      19999.8
7.388  6.78841e-07      19999.8
7.389  6.76131e-07      19999.8
7.39  6.73432e-07      19999.8
7.391  6.70743e-07      19999.8
7.392  6.68066e-07      19999.8
7.393  6.65399e-07      19999.8
7.394  6.62743e-07      19999.8
7.395  6.60097e-07      19999.8
7.396  6.57462e-07      19999.8
7.397  6.54837e-07      19999.8
7.398  6.52223e-07      19999.8
7.399   6.4962e-07      19999.8
7.4  6.47026e-07      19999.8
7.401  6.44443e-07      19999.8
7.402  6.41871e-07      19999.8
7.403  6.39309e-07      19999.8
7.404  6.36756e-07      19999.8
7.405  6.34215e-07      19999.8
7.406  6.31683e-07      19999.8
7.407  6.29161e-07      19999.8
7.408   6.2665e-07      19999.8
7.409  6.24148e-07      19999.8
7.41  6.21656e-07      19999.8
7.411  6.19175e-07      19999.8
7.412  6.16703e-07      19999.8
7.413  6.14241e-07      19999.8
7.414  6.11789e-07      19999.8
7.415  6.09347e-07      19999.8
7.416  6.06915e-07      19999.9
7.417  6.04492e-07      19999.9
7.418  6.02079e-07      19999.9
7.419  5.99675e-07      19999.9
7.42  5.97281e-07      19999.9
7.421  5.94897e-07      19999.9
7.422  5.92522e-07      19999.9
7.423  5.90157e-07      19999.9
7.424  5.87801e-07      19999.9
7.425  5.85455e-07      19999.9
7.426  5.83117e-07      19999.9
7.427   5.8079e-07      19999.9
7.428  5.78471e-07      19999.9
7.429  5.76162e-07      19999.9
7.43  5.73862e-07      19999.9
7.431  5.71571e-07      19999.9
7.432  5.69289e-07      19999.9
7.433  5.67017e-07      19999.9
7.434  5.64753e-07      19999.9
7.435  5.62499e-07      19999.9
7.436  5.60253e-07      19999.9
7.437  5.58017e-07      19999.9
7.438  5.55789e-07      19999.9
7.439  5.53571e-07      19999.9
7.44  5.51361e-07      19999.9
7.441   5.4916e-07      19999.9
7.442  5.46968e-07      19999.9
7.443  5.44784e-07      19999.9
7.444  5.42609e-07      19999.9
7.445  5.40443e-07      19999.9
7.446  5.38286e-07      19999.9
7.447  5.36137e-07      19999.9
7.448  5.33997e-07      19999.9
7.449  5.31865e-07      19999.9
7.45  5.29742e-07      19999.9
7.451  5.27627e-07      19999.9
7.452  5.25521e-07      19999.9
7.453  5.23423e-07      19999.9
7.454  5.21334e-07      19999.9
7.455  5.19252e-07      19999.9
7.456   5.1718e-07      19999.9
7.457  5.15115e-07      19999.9
7.458  5.13059e-07      19999.9
7.459  5.11011e-07      19999.9
7.46  5.08971e-07      19999.9
7.461  5.06939e-07      19999.9
7.462  5.04915e-07      19999.9
7.463    5.029e-07      19999.9
7.464  5.00892e-07      19999.9
7.465  4.98893e-07      19999.9
7.466  4.96901e-07      19999.9
7.467  4.94917e-07      19999.9
7.468  4.92942e-07      19999.9
7.469  4.90974e-07      19999.9
7.47  4.89014e-07      19999.9
7.471  4.87062e-07      19999.9
7.472  4.85118e-07      19999.9
7.473  4.83181e-07      19999.9
7.474  4.81252e-07      19999.9
7.475  4.79331e-07      19999.9
7.476  4.77418e-07      19999.9
7.477  4.75512e-07      19999.9
7.478  4.73613e-07      19999.9
7.479  4.71723e-07      19999.9
7.48   4.6984e-07      19999.9
7.481  4.67964e-07      19999.9
7.482  4.66096e-07      19999.9
7.483  4.64235e-07      19999.9
7.484  4.62382e-07      19999.9
7.485  4.60536e-07      19999.9
7.486  4.58698e-07      19999.9
7.487  4.56867e-07      19999.9
7.488  4.55043e-07      19999.9
7.489  4.53227e-07      19999.9
7.49  4.51417e-07      19999.9
7.491  4.49615e-07      19999.9
7.492   4.4782e-07      19999.9
7.493  4.46033e-07      19999.9
7.494  4.44252e-07      19999.9
7.495  4.42479e-07      19999.9
7.496  4.40712e-07      19999.9
7.497  4.38953e-07      19999.9
7.498  4.37201e-07      19999.9
7.499  4.35455e-07      19999.9
7.5  4.33717e-07      19999.9
7.501  4.31986e-07      19999.9
7.502  4.30261e-07      19999.9
7.503  4.28544e-07      19999.9
7.504  4.26833e-07      19999.9
7.505  4.25129e-07      19999.9
7.506  4.23432e-07      19999.9
7.507  4.21742e-07      19999.9
7.508  4.20058e-07      19999.9
7.509  4.18381e-07      19999.9
7.51  4.16711e-07      19999.9
7.511  4.15048e-07      19999.9
7.512  4.13391e-07      19999.9
7.513   4.1174e-07      19999.9
7.514  4.10097e-07      19999.9
7.515   4.0846e-07      19999.9
7.516  4.06829e-07      19999.9
7.517  4.05205e-07      19999.9
7.518  4.03588e-07      19999.9
7.519  4.01976e-07      19999.9
7.52  4.00372e-07      19999.9
7.521  3.98774e-07      19999.9
7.522  3.97182e-07      19999.9
7.523  3.95596e-07      19999.9
7.524  3.94017e-07      19999.9
7.525  3.92444e-07      19999.9
7.526  3.90877e-07      19999.9
7.527  3.89317e-07      19999.9
7.528  3.87763e-07      19999.9
7.529  3.86215e-07      19999.9
7.53  3.84673e-07      19999.9
7.531  3.83138e-07      19999.9
7.532  3.81608e-07      19999.9
7.533  3.80085e-07      19999.9
7.534  3.78567e-07      19999.9
7.535  3.77056e-07      19999.9
7.536  3.75551e-07      19999.9
7.537  3.74052e-07      19999.9
7.538  3.72559e-07      19999.9
7.539  3.71071e-07      19999.9
7.54   3.6959e-07      19999.9
7.541  3.68115e-07      19999.9
7.542  3.66645e-07      19999.9
7.543  3.65182e-07      19999.9
7.544  3.63724e-07      19999.9
7.545  3.62272e-07      19999.9
7.546  3.60826e-07      19999.9
7.547  3.59385e-07      19999.9
7.548  3.57951e-07      19999.9
7.549  3.56522e-07      19999.9
7.55  3.55098e-07      19999.9
7.551  3.53681e-07      19999.9
7.552  3.52269e-07      19999.9
7.553  3.50863e-07      19999.9
7.554  3.49462e-07      19999.9
7.555  3.48067e-07      19999.9
7.556  3.46678e-07      19999.9
7.557  3.45294e-07      19999.9
7.558  3.43915e-07      19999.9
7.559  3.42542e-07      19999.9
7.56  3.41175e-07      19999.9
7.561  3.39813e-07      19999.9
7.562  3.38457e-07      19999.9
7.563  3.37105e-07      19999.9
7.564   3.3576e-07      19999.9
7.565  3.34419e-07      19999.9
7.566  3.33084e-07      19999.9
7.567  3.31755e-07      19999.9
7.568   3.3043e-07      19999.9
7.569  3.29111e-07      19999.9
7.57  3.27797e-07      19999.9
7.571  3.26489e-07      19999.9
7.572  3.25186e-07      19999.9
7.573  3.23887e-07      19999.9
7.574  3.22595e-07      19999.9
7.575  3.21307e-07      19999.9
7.576  3.20024e-07      19999.9
7.577  3.18747e-07      19999.9
7.578  3.17474e-07      19999.9
7.579  3.16207e-07      19999.9
7.58  3.14944e-07      19999.9
7.581  3.13687e-07      19999.9
7.582  3.12435e-07      19999.9
7.583  3.11188e-07      19999.9
7.584  3.09946e-07      19999.9
7.585  3.08708e-07      19999.9
7.586  3.07476e-07      19999.9
7.587  3.06248e-07      19999.9
7.588  3.05026e-07      19999.9
7.589  3.03808e-07      19999.9
7.59  3.02595e-07      19999.9
7.591  3.01388e-07      19999.9
7.592  3.00184e-07      19999.9
7.593  2.98986e-07      19999.9
7.594  2.97793e-07      19999.9
7.595  2.96604e-07      19999.9
7.596   2.9542e-07      19999.9
7.597   2.9424e-07      19999.9
7.598  2.93066e-07      19999.9
7.599  2.91896e-07      19999.9
7.6  2.90731e-07      19999.9
7.601   2.8957e-07      19999.9
7.602  2.88414e-07      19999.9
7.603  2.87263e-07      19999.9
7.604  2.86116e-07      19999.9
7.605  2.84974e-07      19999.9
7.606  2.83836e-07      19999.9
7.607  2.82703e-07      19999.9
7.608  2.81575e-07      19999.9
7.609  2.80451e-07      19999.9
7.61  2.79331e-07      19999.9
7.611  2.78216e-07      19999.9
7.612  2.77105e-07      19999.9
7.613  2.75999e-07      19999.9
7.614  2.74897e-07      19999.9
7.615    2.738e-07      19999.9
7.616  2.72707e-07      19999.9
7.617  2.71618e-07      19999.9
7.618  2.70534e-07      19999.9
7.619  2.69454e-07      19999.9
7.62  2.68378e-07      19999.9
7.621  2.67307e-07      19999.9
7.622   2.6624e-07      19999.9
7.623  2.65177e-07      19999.9
7.624  2.64119e-07      19999.9
7.625  2.63064e-07      19999.9
7.626  2.62014e-07      19999.9
7.627  2.60968e-07      19999.9
7.628  2.59926e-07      19999.9
7.629  2.58889e-07      19999.9
7.63  2.57855e-07      19999.9
7.631  2.56826e-07      19999.9
7.632  2.55801e-07      19999.9
7.633   2.5478e-07      19999.9
7.634  2.53762e-07      19999.9
7.635  2.52749e-07      19999.9
7.636   2.5174e-07      19999.9
7.637  2.50736e-07      19999.9
7.638  2.49735e-07      19999.9
7.639  2.48738e-07      19999.9
