  t         w[0]         w[1]
10.5      25.7085      1242.68
10.51      25.8427      1236.67
10.52      25.9807       1230.7
10.53      26.1225      1224.75
10.54      26.2683      1218.83
10.55       26.418      1212.95
10.56      26.5717      1207.09
10.57      26.7293      1201.26
10.58      26.8911      1195.46
10.59      27.0569      1189.69
10.6      27.2269      1183.95
10.61      27.4011      1178.24
10.62      27.5796      1172.56
10.63      27.7624       1166.9
10.64      27.9495      1161.27
10.65      28.1411      1155.68
10.66      28.3371      1150.11
10.67      28.5377      1144.57
10.68      28.7429      1139.05
10.69      28.9527      1133.57
10.7      29.1673      1128.11
10.71      29.3866      1122.68
10.72      29.6108      1117.28
10.73        29.84      1111.91
10.74      30.0741      1106.56
10.75      30.3133      1101.24
10.76      30.5576      1095.95
10.77      30.8072      1090.68
10.78       31.062      1085.45
10.79      31.3223      1080.23
10.8       31.588      1075.05
10.81      31.8592      1069.89
10.82      32.1361      1064.76
10.83      32.4187      1059.65
10.84      32.7072      1054.57
10.85      33.0015      1049.52
10.86      33.3019      1044.49
10.87      33.6083      1039.49
10.88       33.921      1034.52
10.89      34.2399      1029.57
10.9      34.5653      1024.65
10.91      34.8972      1019.75
10.92      35.2357      1014.88
10.93       35.581      1010.03
10.94      35.9331      1005.21
10.95      36.2922      1000.41
10.96      36.6584      995.638
10.97      37.0318      990.892
10.98      37.4126       986.17
10.99      37.8008      981.473
 11      38.1966        976.8
11.01      38.6002      972.152
11.02      39.0117      967.529
11.03      39.4312       962.93
11.04      39.8588      958.355
11.05      40.2948      953.805
11.06      40.7392      949.278
11.07      41.1923      944.776
11.08      41.6541      940.298
11.09      42.1249      935.843
11.1      42.6048      931.412
11.11      43.0939      927.005
11.12      43.5926      922.622
11.13      44.1008      918.262
11.14      44.6188      913.925
11.15      45.1468      909.612
11.16      45.6851      905.322
11.17      46.2336      901.055
11.18      46.7928      896.811
11.19      47.3627       892.59
11.2      47.9436      888.392
11.21      48.5357      884.217
11.22      49.1392      880.065
11.23      49.7543      875.936
11.24      50.3812      871.829
11.25      51.0203      867.744
11.26      51.6716      863.682
11.27      52.3355      859.643
11.28      53.0122      855.626
11.29       53.702      851.631
11.3      54.4051      847.658
11.31      55.1217      843.708
11.32      55.8522      839.779
11.33      56.5968      835.873
11.34      57.3558      831.988
11.35      58.1295      828.126
11.36      58.9181      824.285
11.37       59.722      820.465
11.38      60.5416      816.668
11.39       61.377      812.892
11.4      62.2286      809.138
11.41      63.0967      805.405
11.42      63.9817      801.694
11.43       64.884      798.003
11.44      65.8038      794.335
11.45      66.7415      790.687
11.46      67.6975      787.061
11.47      68.6722      783.456
11.48      69.6659      779.872
11.49      70.6791      776.309
11.5      71.7121      772.768
11.51      72.7653      769.247
11.52      73.8391      765.747
11.53      74.9341      762.268
11.54      76.0505      758.809
11.55       77.189      755.372
11.56      78.3498      751.955
11.57      79.5335      748.559
11.58      80.7405      745.184
11.59      81.9714       741.83
11.6      83.2266      738.496
11.61      84.5067      735.182
11.62      85.8121      731.889
11.63      87.1434      728.617
11.64      88.5011      725.365
11.65      89.8858      722.134
11.66      91.2981      718.923
11.67      92.7384      715.732
11.68      94.2075      712.562
11.69      95.7059      709.412
11.7      97.2343      706.282
11.71      98.7932      703.173
11.72      100.383      700.084
11.73      102.005      697.016
11.74       103.66      693.967
11.75      105.348      690.939
11.76      107.069      687.931
11.77      108.826      684.944
11.78      110.618      681.976
11.79      112.446      679.029
11.8      114.311      676.102
11.81      116.213      673.196
11.82      118.154      670.309
11.83      120.135      667.443
11.84      122.155      664.597
11.85      124.217      661.771
11.86       126.32      658.966
11.87      128.467      656.181
11.88      130.657      653.416
11.89      132.892      650.671
11.9      135.172      647.946
11.91      137.499      645.242
11.92      139.873      642.559
11.93      142.297      639.895
11.94      144.769      637.252
11.95      147.293       634.63
11.96      149.868      632.028
11.97      152.497      629.446
11.98      155.179      626.885
11.99      157.916      624.345
 12      160.711      621.825
12.01      163.562      619.326
12.02      166.473      616.847
12.03      169.443       614.39
12.04      172.476      611.953
12.05      175.571      609.537
12.06       178.73      607.142
12.07      181.954      604.767
12.08      185.246      602.414
12.09      188.606      600.082
12.1      192.035      597.772
12.11      195.537      595.482
12.12      199.111      593.214
12.13      202.759      590.968
12.14      206.484      588.742
12.15      210.286      586.539
12.16      214.168      584.357
12.17      218.131      582.197
12.18      222.176      580.059
12.19      226.307      577.943
12.2      230.524      575.849
12.21      234.829      573.778
12.22      239.225      571.728
12.23      243.712      569.702
12.24      248.294      567.698
12.25      252.972      565.716
12.26      257.749      563.758
12.27      262.626      561.822
12.28      267.605       559.91
12.29      272.689      558.021
12.3      277.881      556.156
12.31      283.181      554.314
12.32      288.593      552.497
12.33       294.12      550.703
12.34      299.763      548.933
12.35      305.524      547.188
12.36      311.408      545.468
12.37      317.415      543.772
12.38      323.549      542.101
12.39      329.813      540.456
12.4      336.209      538.836
12.41       342.74      537.241
12.42      349.409      535.673
12.43      356.219      534.131
12.44      363.173      532.615
12.45      370.273      531.126
12.46      377.524      529.664
12.47      384.927      528.229
12.48      392.487      526.822
12.49      400.207      525.442
12.5      408.089      524.091
12.51      416.138      522.768
12.52      424.357      521.474
12.53      432.749      520.209
12.54      441.318      518.973
12.55      450.068      517.767
12.56      459.002      516.592
12.57      468.125      515.447
12.58       477.44      514.333
12.59       486.95      513.251
12.6      496.661        512.2
12.61      506.576      511.181
12.62      516.699      510.196
12.63      527.034      509.243
12.64      537.587      508.324
12.65       548.36      507.439
12.66      559.359      506.589
12.67      570.589      505.774
12.68      582.053      504.994
12.69      593.756      504.251
12.7      605.703      503.545
12.71        617.9      502.876
12.72       630.35      502.245
12.73      643.059      501.653
12.74      656.032        501.1
12.75      669.273      500.587
12.76      682.788      500.115
12.77      696.583      499.684
12.78      710.662      499.295
12.79      725.032      498.949
12.8      739.696      498.647
12.81      754.661      498.389
12.82      769.933      498.176
12.83      785.517       498.01
12.84      801.418      497.891
12.85      817.643       497.82
12.86      834.197      497.798
12.87      851.086      497.825
12.88      868.316      497.904
12.89      885.894      498.035
12.9      903.824      498.218
12.91      922.113      498.456
12.92      940.767       498.75
12.93      959.793        499.1
12.94      979.196      499.508
12.95      998.982      499.975
12.96      1019.16      500.502
12.97      1039.73      501.091
12.98       1060.7      501.744
12.99      1082.09      502.461
 13      1103.88      503.244
13.01       1126.1      504.095
13.02      1148.74      505.015
13.03      1171.82      506.007
13.04      1195.34      507.071
13.05       1219.3       508.21
13.06      1243.71      509.426
13.07      1268.58       510.72
13.08      1293.91      512.094
13.09      1319.71      513.551
13.1      1345.99      515.092
13.11      1372.74       516.72
13.12      1399.98      518.438
13.13      1427.71      520.246
13.14      1455.93      522.149
13.15      1484.66      524.148
13.16      1513.89      526.247
13.17      1543.63      528.447
13.18      1573.88      530.752
13.19      1604.65      533.164
13.2      1635.94      535.688
13.21      1667.75      538.325
13.22      1700.09      541.079
13.23      1732.96      543.954
13.24      1766.36      546.953
13.25       1800.3      550.079
13.26      1834.77      553.337
13.27      1869.78       556.73
13.28      1905.32      560.262
13.29       1941.4      563.938
13.3      1978.01      567.762
13.31      2015.15      571.739
13.32      2052.83      575.872
13.33      2091.04      580.168
13.34      2129.77       584.63
13.35      2169.01      589.265
13.36      2208.78      594.077
13.37      2249.05      599.072
13.38      2289.83      604.256
13.39      2331.09      609.635
13.4      2372.84      615.215
13.41      2415.07      621.003
13.42      2457.75      627.005
13.43      2500.89      633.227
13.44      2544.46      639.678
13.45      2588.44      646.365
13.46      2632.83      653.294
13.47      2677.61      660.475
13.48      2722.74      667.914
13.49      2768.22      675.621
13.5      2814.02      683.604
13.51      2860.11      691.872
13.52      2906.46      700.434
13.53      2953.05        709.3
13.54      2999.85       718.48
13.55      3046.82      727.983
13.56      3093.93       737.82
13.57      3141.13      748.001
13.58       3188.4      758.538
13.59      3235.68      769.442
13.6      3282.94      780.724
13.61      3330.12      792.396
13.62      3377.18      804.469
13.63      3424.06      816.957
13.64      3470.71      829.872
13.65      3517.07      843.226
13.66      3563.08      857.032
13.67      3608.69      871.304
13.68      3653.81      886.055
13.69      3698.39      901.297
13.7      3742.36      917.046
13.71      3785.63      933.315
13.72      3828.14      950.116
13.73      3869.81      967.464
13.74      3910.55      985.373
13.75      3950.28      1003.86
13.76      3988.92      1022.92
13.77      4026.37      1042.59
13.78      4062.55      1062.88
13.79      4097.37      1083.79
13.8      4130.74      1105.33
13.81      4162.55      1127.53
13.82      4192.72      1150.38
13.83      4221.15       1173.9
13.84      4247.75      1198.11
13.85      4272.42         1223
13.86      4295.06      1248.58
13.87      4315.58      1274.87
13.88      4333.89      1301.86
13.89       4349.9      1329.55
13.9      4363.52      1357.96
13.91      4374.66      1387.08
13.92      4383.25      1416.91
13.93      4389.21      1447.44
13.94      4392.46      1478.67
13.95      4392.94      1510.59
13.96      4390.58      1543.19
13.97      4385.33      1576.46
13.98      4377.15      1610.38
13.99         4366      1644.93
 14      4351.83       1680.1
14.01      4334.64      1715.86
14.02       4314.4      1752.18
14.03      4291.12      1789.04
14.04      4264.79      1826.41
14.05      4235.44      1864.24
14.06       4203.1       1902.5
14.07      4167.79      1941.16
14.08      4129.57      1980.16
14.09       4088.5      2019.47
14.1      4044.64      2059.03
14.11      3998.08       2098.8
14.12      3948.91      2138.72
14.13      3897.23      2178.74
14.14      3843.14       2218.8
14.15      3786.77      2258.86
14.16      3728.24      2298.84
14.17      3667.68       2338.7
14.18      3605.24      2378.36
14.19      3541.06      2417.79
14.2       3475.3      2456.91
14.21       3408.1      2495.66
14.22      3339.62         2534
14.23      3270.02      2571.85
14.24      3199.47      2609.18
14.25      3128.12      2645.92
14.26      3056.14      2682.02
14.27      2983.68      2717.44
14.28      2910.89      2752.13
14.29      2837.94      2786.04
14.3      2764.95      2819.14
14.31      2692.09      2851.38
14.32      2619.48      2882.73
14.33      2547.25      2913.15
14.34      2475.53      2942.63
14.35      2404.44      2971.13
14.36      2334.08      2998.64
14.37      2264.55      3025.13
14.38      2195.96      3050.59
14.39      2128.38      3075.01
14.4      2061.89      3098.38
14.41      1996.57      3120.69
14.42      1932.48      3141.94
